2023-03-14 09:16:14.005 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@894858, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7af707e0, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@737edcfa, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3ecedf21, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@74cf8b28, org.springframework.test.context.support.DirtiesContextTestExecutionListener@36c54a56, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3359c978, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7ba63fe5, org.springframework.test.context.event.EventPublishingTestExecutionListener@73386d72, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f330eb9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@125c082e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@584f5497, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68ace111, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1f9d6c7b, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6df20ade]
2023-03-14 09:27:01.012 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.zz.messagepush.web.WebTest], using SpringBootContextLoader
2023-03-14 09:27:01.024 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.zz.messagepush.web.WebTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2023-03-14 09:27:01.026 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.zz.messagepush.web.WebTest]: WebTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2023-03-14 09:27:01.209 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.zz.messagepush.AustinWebApplication for test class com.zz.messagepush.web.WebTest
2023-03-14 09:27:01.307 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2023-03-14 09:27:01.321 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@894858, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7af707e0, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@737edcfa, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3ecedf21, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@74cf8b28, org.springframework.test.context.support.DirtiesContextTestExecutionListener@36c54a56, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3359c978, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7ba63fe5, org.springframework.test.context.event.EventPublishingTestExecutionListener@73386d72, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f330eb9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@125c082e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@584f5497, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68ace111, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1f9d6c7b, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6df20ade]
2023-03-14 09:27:55.951 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.zz.messagepush.web.WebTest], using SpringBootContextLoader
2023-03-14 09:27:55.960 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.zz.messagepush.web.WebTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2023-03-14 09:27:55.961 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.zz.messagepush.web.WebTest]: WebTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2023-03-14 09:27:56.117 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.zz.messagepush.AustinWebApplication for test class com.zz.messagepush.web.WebTest
2023-03-14 09:27:56.239 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2023-03-14 09:27:56.259 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@894858, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7af707e0, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@737edcfa, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3ecedf21, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@74cf8b28, org.springframework.test.context.support.DirtiesContextTestExecutionListener@36c54a56, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3359c978, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7ba63fe5, org.springframework.test.context.event.EventPublishingTestExecutionListener@73386d72, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f330eb9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@125c082e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@584f5497, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68ace111, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1f9d6c7b, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6df20ade]
2023-03-14 10:11:27.694 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.zz.messagepush.web.WebTest], using SpringBootContextLoader
2023-03-14 10:11:27.702 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.zz.messagepush.web.WebTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2023-03-14 10:11:27.703 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.zz.messagepush.web.WebTest]: WebTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2023-03-14 10:11:27.808 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.zz.messagepush.AustinWebApplication for test class com.zz.messagepush.web.WebTest
2023-03-14 10:11:27.933 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2023-03-14 10:11:27.952 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@894858, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7af707e0, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@737edcfa, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3ecedf21, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@74cf8b28, org.springframework.test.context.support.DirtiesContextTestExecutionListener@36c54a56, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3359c978, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7ba63fe5, org.springframework.test.context.event.EventPublishingTestExecutionListener@73386d72, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f330eb9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@125c082e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@584f5497, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@68ace111, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1f9d6c7b, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6df20ade]
2023-03-14 11:08:13.597 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.zz.messagepush.web.WebTest], using SpringBootContextLoader
2023-03-14 11:08:13.604 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.zz.messagepush.web.WebTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2023-03-14 11:08:13.606 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.zz.messagepush.web.WebTest]: WebTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2023-03-14 11:08:13.717 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.zz.messagepush.AustinWebApplication for test class com.zz.messagepush.web.WebTest
